EnrollmentID,StudentID,CourseID,Semester,Year,Grade,Source
94,1449,COURSE64,Spring,2023,B,Synthetic
95,2693,COURSE100,Summer,2022,A,Synthetic
96,1462,COURSE84,Fall,2023,D,Synthetic
97,1184,COURSE128,Spring,2023,C,Synthetic
98,2317,COURSE113,Spring,2021,C,Synthetic
99,1721,COURSE92,Fall,2023,A,Synthetic
100,2412,COURSE98,Fall,2023,D,Synthetic
101,2994,COURSE103,Spring,2021,D,Synthetic
102,1742,COURSE62,Spring,2024,B,Synthetic
103,2485,COURSE104,Summer,2020,C,Synthetic
104,1920,COURSE59,Spring,2023,D,Synthetic
105,1252,COURSE127,Fall,2022,F,Synthetic
106,2651,COURSE108,Fall,2021,F,Synthetic
107,2597,COURSE76,Spring,2023,C,Synthetic
108,1527,COURSE120,Spring,2021,D,Synthetic
109,2869,COURSE132,Spring,2021,B,Synthetic
110,1118,COURSE60,Fall,2024,A,Synthetic
111,1210,COURSE62,Summer,2020,F,Synthetic
112,1472,COURSE145,Fall,2022,C,Synthetic
113,2191,COURSE68,Summer,2023,F,Synthetic
114,2047,COURSE113,Summer,2024,A,Synthetic
115,2913,COURSE124,Spring,2023,F,Synthetic
116,1644,COURSE78,Fall,2022,D,Synthetic
117,2223,COURSE93,Summer,2020,F,Synthetic
118,2438,COURSE143,Summer,2021,C,Synthetic
119,1669,COURSE107,Summer,2024,A,Synthetic
120,1716,COURSE134,Summer,2023,B,Synthetic
121,2612,COURSE76,Summer,2022,A,Synthetic
122,1488,COURSE116,Summer,2019,C,Synthetic
123,2620,COURSE107,Summer,2024,D,Synthetic
124,1683,COURSE125,Fall,2022,C,Synthetic
125,1589,COURSE126,Spring,2020,F,Synthetic
126,2076,COURSE77,Spring,2020,C,Synthetic
127,2264,COURSE93,Spring,2024,F,Synthetic
128,1424,COURSE64,Spring,2023,B,Synthetic
129,2855,COURSE67,Summer,2024,B,Synthetic
130,2822,COURSE67,Spring,2019,B,Synthetic
131,1830,COURSE63,Spring,2021,C,Synthetic
132,1171,COURSE58,Spring,2021,C,Synthetic
133,1473,COURSE80,Spring,2021,B,Synthetic
134,2772,COURSE146,Spring,2020,A,Synthetic
135,2084,COURSE112,Fall,2019,C,Synthetic
136,1315,COURSE66,Summer,2020,F,Synthetic
137,2045,COURSE124,Summer,2023,C,Synthetic
138,3000,COURSE70,Summer,2022,A,Synthetic
139,2672,COURSE114,Fall,2020,D,Synthetic
140,1552,COURSE133,Fall,2023,B,Synthetic
141,2256,COURSE149,Fall,2021,C,Synthetic
142,1733,COURSE124,Fall,2022,A,Synthetic
143,2227,COURSE94,Fall,2019,A,Synthetic
144,1673,COURSE109,Summer,2019,C,Synthetic
145,2860,COURSE51,Spring,2023,C,Synthetic
146,1735,COURSE66,Summer,2024,F,Synthetic
147,1972,COURSE58,Fall,2020,D,Synthetic
148,1249,COURSE126,Fall,2019,F,Synthetic
149,2247,COURSE89,Fall,2020,A,Synthetic
150,1947,COURSE96,Fall,2019,D,Synthetic
151,2934,COURSE97,Fall,2020,D,Synthetic
152,1628,COURSE91,Fall,2024,D,Synthetic
153,2158,COURSE91,Fall,2024,D,Synthetic
154,2853,COURSE127,Spring,2021,F,Synthetic
155,1908,COURSE91,Fall,2020,F,Synthetic
156,2381,COURSE143,Fall,2019,A,Synthetic
157,1526,COURSE74,Spring,2023,C,Synthetic
158,1669,COURSE138,Spring,2023,C,Synthetic
159,1005,COURSE96,Summer,2019,A,Synthetic
160,1023,COURSE74,Spring,2019,A,Synthetic
161,1744,COURSE72,Summer,2022,D,Synthetic
162,2099,COURSE51,Summer,2023,B,Synthetic
163,2129,COURSE98,Summer,2019,B,Synthetic
164,2194,COURSE132,Fall,2020,C,Synthetic
165,1825,COURSE113,Fall,2024,B,Synthetic
166,1782,COURSE141,Fall,2020,D,Synthetic
167,2341,COURSE132,Spring,2019,B,Synthetic
168,1501,COURSE88,Spring,2020,C,Synthetic
169,2375,COURSE71,Fall,2024,B,Synthetic
170,1910,COURSE136,Spring,2020,C,Synthetic
171,1038,COURSE119,Spring,2019,C,Synthetic
172,1289,COURSE52,Spring,2023,B,Synthetic
173,2769,COURSE60,Spring,2022,C,Synthetic
174,2557,COURSE83,Spring,2024,D,Synthetic
175,2361,COURSE150,Spring,2022,C,Synthetic
176,1988,COURSE79,Summer,2020,B,Synthetic
177,1030,COURSE118,Fall,2022,C,Synthetic
178,1465,COURSE126,Summer,2019,A,Synthetic
179,2361,COURSE150,Spring,2019,C,Synthetic
180,2546,COURSE134,Spring,2024,A,Synthetic
181,1079,COURSE119,Fall,2021,F,Synthetic
182,2274,COURSE134,Fall,2022,B,Synthetic
183,1027,COURSE136,Fall,2020,F,Synthetic
184,1363,COURSE75,Spring,2020,C,Synthetic
185,1567,COURSE145,Fall,2020,C,Synthetic
186,2783,COURSE64,Fall,2024,C,Synthetic
187,1677,COURSE72,Fall,2020,F,Synthetic
188,1860,COURSE131,Spring,2021,A,Synthetic
189,2666,COURSE54,Summer,2022,C,Synthetic
190,1476,COURSE117,Summer,2022,D,Synthetic
191,2262,COURSE87,Spring,2020,F,Synthetic
192,1939,COURSE97,Fall,2020,D,Synthetic
193,2533,COURSE76,Spring,2020,C,Synthetic
194,2529,COURSE51,Spring,2024,C,Synthetic
195,1130,COURSE85,Spring,2019,B,Synthetic
196,1887,COURSE132,Summer,2021,D,Synthetic
197,2219,COURSE117,Summer,2023,D,Synthetic
198,3000,COURSE104,Fall,2020,F,Synthetic
199,2678,COURSE79,Spring,2020,C,Synthetic
200,1038,COURSE57,Spring,2021,B,Synthetic
201,1481,COURSE86,Fall,2020,B,Synthetic
202,2726,COURSE150,Fall,2020,C,Synthetic
203,1774,COURSE118,Spring,2022,F,Synthetic
204,2316,COURSE143,Summer,2023,F,Synthetic
205,1758,COURSE149,Fall,2024,C,Synthetic
206,1373,COURSE113,Fall,2019,C,Synthetic
207,2915,COURSE63,Summer,2023,D,Synthetic
208,1170,COURSE146,Fall,2020,F,Synthetic
209,1958,COURSE112,Summer,2019,A,Synthetic
210,1437,COURSE74,Fall,2020,D,Synthetic
211,2138,COURSE102,Fall,2023,A,Synthetic
212,2838,COURSE141,Summer,2019,A,Synthetic
213,2931,COURSE119,Spring,2022,C,Synthetic
214,2742,COURSE131,Spring,2019,C,Synthetic
215,1203,COURSE116,Spring,2022,A,Synthetic
216,2195,COURSE54,Summer,2022,C,Synthetic
217,1400,COURSE63,Spring,2024,D,Synthetic
218,2553,COURSE145,Summer,2020,D,Synthetic
219,2772,COURSE76,Spring,2020,A,Synthetic
220,1639,COURSE61,Fall,2021,D,Synthetic
221,2048,COURSE138,Fall,2020,A,Synthetic
222,1941,COURSE57,Summer,2021,C,Synthetic
223,2405,COURSE93,Fall,2023,B,Synthetic
224,2327,COURSE137,Summer,2020,C,Synthetic
225,2483,COURSE66,Spring,2019,D,Synthetic
226,2975,COURSE140,Spring,2023,D,Synthetic
227,1637,COURSE107,Summer,2022,D,Synthetic
228,1810,COURSE127,Summer,2020,B,Synthetic
229,1345,COURSE122,Fall,2023,B,Synthetic
230,2840,COURSE124,Fall,2020,B,Synthetic
231,2213,COURSE124,Spring,2023,A,Synthetic
232,2922,COURSE109,Fall,2019,A,Synthetic
233,2077,COURSE69,Fall,2022,C,Synthetic
234,2102,COURSE124,Spring,2019,A,Synthetic
235,2071,COURSE127,Spring,2024,F,Synthetic
236,2598,COURSE69,Spring,2019,A,Synthetic
237,2460,COURSE90,Spring,2023,D,Synthetic
238,2300,COURSE146,Summer,2023,C,Synthetic
239,1892,COURSE117,Summer,2019,C,Synthetic
240,2402,COURSE90,Fall,2023,C,Synthetic
241,2588,COURSE73,Spring,2024,F,Synthetic
242,1554,COURSE119,Fall,2021,C,Synthetic
243,2381,COURSE100,Summer,2019,F,Synthetic
244,1558,COURSE138,Fall,2022,C,Synthetic
245,2931,COURSE69,Fall,2024,D,Synthetic
246,1223,COURSE95,Spring,2020,F,Synthetic
247,1382,COURSE124,Summer,2024,F,Synthetic
248,2897,COURSE92,Fall,2024,A,Synthetic
249,2051,COURSE114,Spring,2020,D,Synthetic
250,2844,COURSE92,Summer,2023,D,Synthetic
251,2102,COURSE77,Fall,2022,D,Synthetic
252,1387,COURSE66,Summer,2022,B,Synthetic
253,1312,COURSE121,Spring,2019,D,Synthetic
254,2129,COURSE83,Summer,2024,C,Synthetic
255,2642,COURSE116,Summer,2022,D,Synthetic
256,1218,COURSE95,Spring,2021,F,Synthetic
257,1975,COURSE129,Spring,2020,D,Synthetic
258,1954,COURSE116,Fall,2019,D,Synthetic
259,1971,COURSE79,Fall,2021,B,Synthetic
260,1844,COURSE79,Fall,2022,F,Synthetic
261,2225,COURSE129,Fall,2023,C,Synthetic
262,2181,COURSE103,Fall,2024,C,Synthetic
263,1204,COURSE53,Summer,2019,F,Synthetic
264,1004,COURSE140,Fall,2023,A,Synthetic
265,2511,COURSE69,Spring,2023,B,Synthetic
266,1773,COURSE150,Summer,2019,F,Synthetic
267,1091,COURSE132,Spring,2022,F,Synthetic
268,2493,COURSE117,Summer,2021,D,Synthetic
269,2234,COURSE141,Fall,2021,B,Synthetic
270,1159,COURSE122,Spring,2021,D,Synthetic
271,1065,COURSE107,Spring,2019,F,Synthetic
272,1692,COURSE68,Summer,2020,F,Synthetic
273,1661,COURSE63,Spring,2020,A,Synthetic
274,2923,COURSE77,Summer,2023,F,Synthetic
275,2851,COURSE71,Spring,2021,D,Synthetic
276,1624,COURSE104,Fall,2021,C,Synthetic
277,1587,COURSE64,Fall,2024,C,Synthetic
278,2809,COURSE140,Fall,2019,C,Synthetic
279,1537,COURSE68,Fall,2022,B,Synthetic
280,1330,COURSE67,Spring,2020,C,Synthetic
281,2631,COURSE123,Fall,2019,D,Synthetic
282,1152,COURSE58,Spring,2024,C,Synthetic
283,1752,COURSE52,Spring,2023,F,Synthetic
284,2733,COURSE150,Fall,2023,D,Synthetic
285,2297,COURSE145,Fall,2019,C,Synthetic
286,1609,COURSE90,Summer,2021,C,Synthetic
287,2041,COURSE100,Spring,2022,A,Synthetic
288,1068,COURSE68,Spring,2022,B,Synthetic
289,1234,COURSE59,Spring,2024,B,Synthetic
290,1549,COURSE135,Spring,2022,D,Synthetic
291,2233,COURSE85,Summer,2019,A,Synthetic
292,2350,COURSE121,Spring,2023,B,Synthetic
293,2087,COURSE145,Fall,2021,B,Synthetic
294,2948,COURSE86,Fall,2024,A,Synthetic
295,2663,COURSE112,Summer,2019,A,Synthetic
296,1799,COURSE112,Summer,2022,B,Synthetic
297,2735,COURSE60,Summer,2020,F,Synthetic
298,2048,COURSE77,Spring,2023,A,Synthetic
299,1993,COURSE106,Summer,2022,B,Synthetic
300,2333,COURSE109,Spring,2019,B,Synthetic
301,2723,COURSE54,Summer,2022,F,Synthetic
302,2845,COURSE146,Summer,2023,A,Synthetic
303,1667,COURSE82,Spring,2020,F,Synthetic
304,2722,COURSE128,Spring,2021,D,Synthetic
305,2902,COURSE128,Spring,2024,A,Synthetic
306,2228,COURSE116,Spring,2019,D,Synthetic
307,1197,COURSE64,Spring,2024,B,Synthetic
308,2170,COURSE62,Fall,2024,A,Synthetic
309,2308,COURSE85,Summer,2019,F,Synthetic
310,2056,COURSE129,Spring,2021,A,Synthetic
311,2868,COURSE69,Fall,2020,F,Synthetic
312,1640,COURSE102,Spring,2021,A,Synthetic
313,2811,COURSE75,Fall,2020,C,Synthetic
314,2113,COURSE71,Summer,2021,D,Synthetic
315,2345,COURSE61,Summer,2022,F,Synthetic
316,2646,COURSE59,Spring,2021,B,Synthetic
317,2963,COURSE70,Fall,2023,A,Synthetic
318,1947,COURSE84,Spring,2022,A,Synthetic
319,1560,COURSE73,Fall,2020,F,Synthetic
320,2940,COURSE86,Spring,2023,F,Synthetic
321,1657,COURSE70,Spring,2020,B,Synthetic
322,1017,COURSE129,Fall,2021,B,Synthetic
323,1308,COURSE117,Summer,2024,D,Synthetic
324,2706,COURSE63,Fall,2021,B,Synthetic
325,2174,COURSE128,Fall,2023,C,Synthetic
326,1865,COURSE105,Spring,2022,B,Synthetic
327,1123,COURSE56,Spring,2020,B,Synthetic
328,1203,COURSE136,Fall,2024,B,Synthetic
329,1899,COURSE61,Fall,2024,B,Synthetic
330,2156,COURSE80,Spring,2024,B,Synthetic
331,2338,COURSE95,Summer,2022,F,Synthetic
332,1854,COURSE92,Summer,2020,C,Synthetic
333,2476,COURSE99,Spring,2019,C,Synthetic
334,1065,COURSE59,Fall,2019,C,Synthetic
335,2836,COURSE107,Fall,2022,C,Synthetic
336,2826,COURSE69,Spring,2022,A,Synthetic
337,2592,COURSE79,Fall,2021,F,Synthetic
338,1437,COURSE149,Spring,2020,C,Synthetic
339,2612,COURSE122,Spring,2020,F,Synthetic
340,1754,COURSE105,Summer,2020,A,Synthetic
341,1896,COURSE85,Fall,2019,B,Synthetic
342,1686,COURSE54,Fall,2022,C,Synthetic
343,1247,COURSE51,Fall,2022,F,Synthetic
344,1488,COURSE71,Spring,2020,F,Synthetic
345,2292,COURSE140,Spring,2021,D,Synthetic
346,2336,COURSE61,Spring,2022,A,Synthetic
347,1946,COURSE67,Spring,2022,A,Synthetic
348,2523,COURSE149,Summer,2021,F,Synthetic
349,2158,COURSE64,Spring,2022,A,Synthetic
350,2375,COURSE82,Fall,2020,A,Synthetic
351,1664,COURSE124,Summer,2024,C,Synthetic
352,2426,COURSE68,Spring,2024,A,Synthetic
353,1545,COURSE90,Summer,2020,C,Synthetic
354,1797,COURSE126,Fall,2024,F,Synthetic
355,2289,COURSE144,Fall,2023,B,Synthetic
356,1812,COURSE98,Fall,2021,A,Synthetic
357,2436,COURSE113,Summer,2024,A,Synthetic
358,1750,COURSE148,Summer,2020,C,Synthetic
359,1898,COURSE74,Summer,2021,C,Synthetic
360,2991,COURSE103,Fall,2023,A,Synthetic
361,1201,COURSE56,Summer,2019,B,Synthetic
362,1475,COURSE138,Fall,2019,C,Synthetic
363,2923,COURSE113,Fall,2019,F,Synthetic
364,2561,COURSE65,Fall,2019,C,Synthetic
365,2344,COURSE51,Summer,2021,D,Synthetic
366,2139,COURSE95,Spring,2019,B,Synthetic
367,2273,COURSE128,Summer,2022,D,Synthetic
368,2766,COURSE61,Summer,2020,D,Synthetic
369,1328,COURSE148,Summer,2020,C,Synthetic
370,2513,COURSE71,Summer,2022,C,Synthetic
371,2331,COURSE109,Spring,2022,D,Synthetic
372,1098,COURSE69,Fall,2019,C,Synthetic
373,1139,COURSE115,Fall,2021,C,Synthetic
374,2014,COURSE116,Fall,2021,D,Synthetic
375,1131,COURSE101,Spring,2020,F,Synthetic
376,2095,COURSE137,Fall,2024,A,Synthetic
377,2881,COURSE98,Summer,2022,D,Synthetic
378,1748,COURSE120,Spring,2021,A,Synthetic
379,1762,COURSE104,Spring,2020,A,Synthetic
380,1882,COURSE143,Spring,2019,A,Synthetic
381,1656,COURSE110,Summer,2021,D,Synthetic
382,2148,COURSE122,Fall,2021,F,Synthetic
383,2451,COURSE137,Fall,2024,B,Synthetic
384,2965,COURSE110,Summer,2020,C,Synthetic
385,2413,COURSE69,Spring,2020,A,Synthetic
386,1203,COURSE135,Fall,2021,A,Synthetic
387,2017,COURSE118,Fall,2023,C,Synthetic
388,1612,COURSE84,Fall,2023,A,Synthetic
389,2376,COURSE112,Summer,2020,D,Synthetic
390,2951,COURSE126,Summer,2022,A,Synthetic
391,2668,COURSE123,Spring,2022,B,Synthetic
392,1472,COURSE127,Spring,2024,C,Synthetic
393,1328,COURSE148,Summer,2024,C,Synthetic
394,1455,COURSE69,Fall,2024,C,Synthetic
395,1463,COURSE139,Spring,2022,C,Synthetic
396,1584,COURSE131,Summer,2020,F,Synthetic
397,2744,COURSE80,Fall,2019,C,Synthetic
398,1896,COURSE137,Spring,2020,F,Synthetic
399,1815,COURSE92,Fall,2023,D,Synthetic
400,2009,COURSE71,Spring,2023,F,Synthetic
401,1199,COURSE68,Spring,2020,C,Synthetic
402,1589,COURSE90,Spring,2020,B,Synthetic
403,2903,COURSE71,Summer,2019,A,Synthetic
404,1046,COURSE98,Spring,2023,F,Synthetic
405,1125,COURSE63,Fall,2024,D,Synthetic
406,1171,COURSE68,Fall,2023,B,Synthetic
407,2789,COURSE122,Fall,2022,C,Synthetic
408,2487,COURSE95,Spring,2023,B,Synthetic
409,2534,COURSE117,Spring,2020,A,Synthetic
410,2208,COURSE144,Summer,2020,B,Synthetic
411,2486,COURSE124,Spring,2023,C,Synthetic
412,1312,COURSE141,Spring,2021,A,Synthetic
413,1832,COURSE104,Spring,2024,A,Synthetic
414,2353,COURSE126,Summer,2024,C,Synthetic
415,1705,COURSE98,Summer,2020,B,Synthetic
416,2740,COURSE72,Summer,2021,F,Synthetic
417,1471,COURSE118,Spring,2019,C,Synthetic
418,1350,COURSE51,Summer,2019,B,Synthetic
419,2308,COURSE120,Fall,2020,D,Synthetic
420,1931,COURSE114,Summer,2020,C,Synthetic
421,2159,COURSE69,Fall,2024,C,Synthetic
422,1452,COURSE134,Fall,2023,B,Synthetic
423,1937,COURSE100,Summer,2021,A,Synthetic
424,1912,COURSE108,Fall,2021,B,Synthetic
425,1026,COURSE65,Summer,2019,A,Synthetic
426,1824,COURSE114,Summer,2022,D,Synthetic
427,2284,COURSE93,Fall,2024,F,Synthetic
428,1229,COURSE79,Summer,2019,F,Synthetic
429,2391,COURSE107,Fall,2024,A,Synthetic
430,1161,COURSE94,Summer,2023,F,Synthetic
431,2649,COURSE63,Fall,2023,C,Synthetic
432,1539,COURSE148,Summer,2019,C,Synthetic
433,1571,COURSE80,Fall,2020,A,Synthetic
434,2919,COURSE53,Fall,2019,F,Synthetic
435,2287,COURSE81,Fall,2021,C,Synthetic
436,2006,COURSE95,Spring,2020,C,Synthetic
437,1851,COURSE54,Fall,2019,A,Synthetic
438,2095,COURSE78,Fall,2021,D,Synthetic
439,2401,COURSE115,Spring,2020,D,Synthetic
440,1679,COURSE96,Summer,2019,C,Synthetic
441,1620,COURSE96,Fall,2020,F,Synthetic
442,2973,COURSE75,Spring,2019,A,Synthetic
443,2941,COURSE91,Fall,2019,F,Synthetic
444,1014,COURSE137,Fall,2022,F,Synthetic
445,2824,COURSE122,Spring,2023,B,Synthetic
446,1804,COURSE88,Fall,2020,A,Synthetic
447,2055,COURSE67,Summer,2023,B,Synthetic
448,1649,COURSE79,Summer,2019,B,Synthetic
449,2087,COURSE110,Spring,2020,A,Synthetic
450,1087,COURSE95,Fall,2021,D,Synthetic
451,1710,COURSE112,Fall,2022,A,Synthetic
452,2894,COURSE75,Spring,2023,C,Synthetic
453,1426,COURSE97,Summer,2024,F,Synthetic
454,2913,COURSE135,Fall,2020,B,Synthetic
455,2216,COURSE125,Fall,2021,C,Synthetic
456,2017,COURSE121,Fall,2022,B,Synthetic
457,1422,COURSE104,Spring,2019,B,Synthetic
458,2030,COURSE140,Summer,2023,D,Synthetic
459,2755,COURSE149,Summer,2019,C,Synthetic
460,1042,COURSE89,Fall,2019,F,Synthetic
461,1333,COURSE146,Summer,2024,D,Synthetic
462,2990,COURSE145,Fall,2022,F,Synthetic
463,1131,COURSE139,Spring,2023,A,Synthetic
464,1208,COURSE95,Spring,2024,B,Synthetic
465,1828,COURSE123,Spring,2022,A,Synthetic
466,1632,COURSE123,Spring,2024,F,Synthetic
467,1745,COURSE62,Summer,2019,A,Synthetic
468,2574,COURSE105,Fall,2022,A,Synthetic
469,2415,COURSE59,Summer,2019,B,Synthetic
470,2959,COURSE73,Spring,2020,B,Synthetic
471,2109,COURSE69,Fall,2024,F,Synthetic
472,2158,COURSE106,Summer,2023,C,Synthetic
473,2475,COURSE62,Summer,2023,C,Synthetic
474,1288,COURSE94,Fall,2023,F,Synthetic
475,1312,COURSE79,Summer,2022,C,Synthetic
476,1657,COURSE59,Spring,2020,D,Synthetic
477,2054,COURSE58,Spring,2022,D,Synthetic
478,2700,COURSE54,Fall,2021,C,Synthetic
479,2883,COURSE68,Summer,2022,A,Synthetic
480,2767,COURSE105,Fall,2024,F,Synthetic
481,1162,COURSE109,Summer,2024,A,Synthetic
482,1055,COURSE99,Spring,2021,B,Synthetic
483,1588,COURSE54,Fall,2020,D,Synthetic
484,1833,COURSE99,Spring,2023,D,Synthetic
485,1676,COURSE57,Fall,2024,C,Synthetic
486,2457,COURSE109,Spring,2022,C,Synthetic
487,1256,COURSE87,Fall,2023,D,Synthetic
488,1629,COURSE51,Summer,2024,D,Synthetic
489,1028,COURSE114,Summer,2019,C,Synthetic
490,2997,COURSE99,Summer,2019,F,Synthetic
491,2206,COURSE102,Fall,2022,B,Synthetic
492,1570,COURSE91,Spring,2021,C,Synthetic
493,2890,COURSE90,Fall,2023,F,Synthetic
494,2960,COURSE134,Fall,2021,F,Synthetic
495,2248,COURSE124,Summer,2023,F,Synthetic
496,1697,COURSE60,Summer,2021,D,Synthetic
497,2620,COURSE116,Summer,2020,D,Synthetic
498,2749,COURSE84,Fall,2024,C,Synthetic
499,2360,COURSE75,Fall,2023,F,Synthetic
500,1804,COURSE78,Fall,2021,A,Synthetic
501,2259,COURSE150,Spring,2020,A,Synthetic
502,1424,COURSE54,Fall,2024,C,Synthetic
503,1296,COURSE92,Spring,2020,C,Synthetic
504,1911,COURSE124,Summer,2019,D,Synthetic
505,2265,COURSE111,Spring,2024,A,Synthetic
506,2058,COURSE94,Summer,2020,D,Synthetic
507,1827,COURSE132,Fall,2024,C,Synthetic
508,1159,COURSE72,Summer,2023,A,Synthetic
509,1443,COURSE65,Fall,2024,C,Synthetic
510,1398,COURSE106,Fall,2020,C,Synthetic
511,1668,COURSE69,Summer,2020,D,Synthetic
512,2140,COURSE135,Summer,2024,B,Synthetic
513,1596,COURSE53,Summer,2022,D,Synthetic
514,2213,COURSE95,Fall,2024,C,Synthetic
515,1995,COURSE59,Fall,2024,D,Synthetic
516,2090,COURSE66,Summer,2020,D,Synthetic
517,1554,COURSE91,Summer,2024,A,Synthetic
518,1501,COURSE71,Summer,2023,A,Synthetic
519,1007,COURSE113,Spring,2019,F,Synthetic
520,2097,COURSE121,Fall,2023,C,Synthetic
521,1112,COURSE110,Spring,2019,C,Synthetic
522,2602,COURSE64,Spring,2022,B,Synthetic
523,1603,COURSE145,Summer,2022,D,Synthetic
524,2088,COURSE121,Spring,2023,A,Synthetic
525,2734,COURSE97,Summer,2020,A,Synthetic
526,1934,COURSE108,Fall,2019,D,Synthetic
527,1912,COURSE148,Summer,2022,D,Synthetic
528,1041,COURSE140,Summer,2021,B,Synthetic
529,2056,COURSE62,Spring,2021,F,Synthetic
530,1239,COURSE55,Fall,2023,D,Synthetic
531,2190,COURSE144,Fall,2021,A,Synthetic
532,2005,COURSE143,Spring,2021,C,Synthetic
533,1904,COURSE99,Fall,2023,B,Synthetic
534,2739,COURSE87,Spring,2020,A,Synthetic
535,1999,COURSE105,Summer,2019,D,Synthetic
536,2837,COURSE149,Fall,2020,C,Synthetic
537,2825,COURSE53,Spring,2019,F,Synthetic
538,1757,COURSE53,Fall,2020,F,Synthetic
539,2801,COURSE130,Spring,2024,D,Synthetic
540,1545,COURSE96,Summer,2020,D,Synthetic
541,1111,COURSE57,Spring,2022,C,Synthetic
542,1278,COURSE144,Summer,2024,D,Synthetic
543,2326,COURSE113,Spring,2023,B,Synthetic
544,1288,COURSE133,Fall,2019,A,Synthetic
545,1557,COURSE126,Spring,2022,C,Synthetic
546,1226,COURSE99,Fall,2022,C,Synthetic
547,2408,COURSE130,Summer,2024,D,Synthetic
548,2992,COURSE106,Spring,2019,F,Synthetic
549,1240,COURSE118,Spring,2024,D,Synthetic
550,1936,COURSE110,Summer,2022,B,Synthetic
551,1053,COURSE94,Spring,2019,D,Synthetic
552,1432,COURSE134,Summer,2019,A,Synthetic
553,1503,COURSE136,Fall,2024,C,Synthetic
554,2270,COURSE115,Summer,2021,C,Synthetic
555,2043,COURSE90,Summer,2022,C,Synthetic
556,1466,COURSE76,Spring,2024,F,Synthetic
557,2955,COURSE111,Fall,2024,C,Synthetic
558,2077,COURSE54,Summer,2024,C,Synthetic
559,2282,COURSE112,Summer,2024,D,Synthetic
560,1550,COURSE113,Spring,2019,A,Synthetic
561,1829,COURSE91,Fall,2020,D,Synthetic
562,1995,COURSE98,Fall,2021,F,Synthetic
563,1220,COURSE131,Fall,2020,F,Synthetic
564,1515,COURSE135,Spring,2024,B,Synthetic
565,1451,COURSE58,Spring,2020,A,Synthetic
566,2403,COURSE108,Fall,2021,C,Synthetic
567,1762,COURSE74,Fall,2021,B,Synthetic
568,2882,COURSE65,Spring,2021,D,Synthetic
569,2518,COURSE134,Summer,2019,F,Synthetic
570,1107,COURSE136,Spring,2022,C,Synthetic
571,2965,COURSE87,Spring,2022,A,Synthetic
572,1778,COURSE57,Fall,2019,B,Synthetic
573,2037,COURSE61,Spring,2020,F,Synthetic
574,1967,COURSE66,Fall,2023,C,Synthetic
575,2964,COURSE144,Spring,2023,D,Synthetic
576,1397,COURSE84,Fall,2021,F,Synthetic
577,2411,COURSE93,Fall,2024,F,Synthetic
578,2437,COURSE75,Spring,2024,A,Synthetic
579,2995,COURSE109,Spring,2021,D,Synthetic
580,2295,COURSE61,Fall,2022,B,Synthetic
581,1626,COURSE134,Summer,2024,F,Synthetic
582,1346,COURSE129,Fall,2023,C,Synthetic
583,1766,COURSE109,Summer,2020,C,Synthetic
584,1453,COURSE135,Spring,2020,B,Synthetic
585,1385,COURSE143,Summer,2022,B,Synthetic
586,2880,COURSE102,Fall,2020,F,Synthetic
587,1253,COURSE62,Fall,2019,C,Synthetic
588,1274,COURSE55,Summer,2023,D,Synthetic
589,1145,COURSE127,Spring,2024,C,Synthetic
590,1950,COURSE54,Fall,2019,C,Synthetic
591,1705,COURSE122,Summer,2021,D,Synthetic
592,1912,COURSE130,Spring,2022,A,Synthetic
593,1067,COURSE113,Summer,2023,A,Synthetic
594,1825,COURSE135,Summer,2022,A,Synthetic
595,2406,COURSE81,Spring,2019,C,Synthetic
596,1411,COURSE116,Summer,2019,A,Synthetic
597,1815,COURSE110,Summer,2022,B,Synthetic
598,1884,COURSE56,Fall,2021,C,Synthetic
599,2280,COURSE85,Spring,2023,D,Synthetic
600,2518,COURSE123,Spring,2019,B,Synthetic
601,2295,COURSE107,Fall,2023,B,Synthetic
