AttendanceID,StudentID,CourseID,Date,AttendanceStatus,Date_Year,Date_Month,Date_Day,Date_DayOfWeek
456,1143,COURSE20,2023-01-14,Present,2023,1,14,5
457,1287,COURSE16,2021-12-15,Absent,2021,12,15,2
458,1153,COURSE34,2022-09-02,Absent,2022,9,2,4
459,1280,COURSE9,2021-03-14,Absent,2021,3,14,6
460,1124,COURSE38,2024-01-17,Absent,2024,1,17,2
461,1467,COURSE11,2023-07-30,Absent,2023,7,30,6
462,1274,COURSE50,2021-08-12,Absent,2021,8,12,3
463,1406,COURSE35,2024-09-14,Absent,2024,9,14,5
464,1488,COURSE27,2024-10-17,Absent,2024,10,17,3
465,1073,COURSE24,2024-08-20,Absent,2024,8,20,1
466,1356,COURSE28,2021-05-08,Present,2021,5,8,5
467,1220,COURSE8,2021-10-18,Present,2021,10,18,0
468,1239,COURSE39,2022-07-15,Present,2022,7,15,4
469,1225,COURSE32,2020-10-19,Absent,2020,10,19,0
470,1406,COURSE48,2024-12-03,Present,2024,12,3,1
471,1380,COURSE37,2022-03-22,Present,2022,3,22,1
472,1299,COURSE18,2022-01-08,Present,2022,1,8,5
473,1330,COURSE40,2021-10-29,Absent,2021,10,29,4
474,1062,COURSE46,2023-04-18,Present,2023,4,18,1
475,1021,COURSE6,2024-11-30,Present,2024,11,30,5
476,1352,COURSE24,2023-11-23,Present,2023,11,23,3
477,1119,COURSE43,2021-07-08,Absent,2021,7,8,3
478,1139,COURSE32,2021-09-13,Absent,2021,9,13,0
479,1437,COURSE43,2023-02-06,Absent,2023,2,6,0
480,1328,COURSE38,2022-04-17,Absent,2022,4,17,6
481,1418,COURSE14,2021-12-11,Present,2021,12,11,5
482,1282,COURSE15,2024-11-28,Present,2024,11,28,3
483,1336,COURSE9,2022-12-11,Absent,2022,12,11,6
484,1225,COURSE1,2022-06-07,Absent,2022,6,7,1
485,1498,COURSE16,2023-12-26,Absent,2023,12,26,1
486,1484,COURSE22,2020-01-31,Present,2020,1,31,4
487,1070,COURSE50,2020-10-27,Present,2020,10,27,1
488,1379,COURSE32,2020-03-06,Present,2020,3,6,4
489,1471,COURSE27,2024-09-18,Absent,2024,9,18,2
490,1135,COURSE23,2022-04-20,Present,2022,4,20,2
491,1010,COURSE5,2020-02-03,Present,2020,2,3,0
492,1053,COURSE34,2023-12-20,Present,2023,12,20,2
493,1203,COURSE34,2022-01-26,Absent,2022,1,26,2
494,1446,COURSE32,2022-08-11,Absent,2022,8,11,3
495,1147,COURSE43,2023-08-21,Present,2023,8,21,0
496,1041,COURSE1,2022-08-08,Present,2022,8,8,0
497,1079,COURSE47,2022-06-25,Absent,2022,6,25,5
498,1066,COURSE7,2020-08-01,Present,2020,8,1,5
499,1400,COURSE35,2020-01-21,Present,2020,1,21,1
500,1364,COURSE49,2023-01-07,Present,2023,1,7,5
501,1028,COURSE9,2023-09-11,Absent,2023,9,11,0
502,1329,COURSE42,2020-02-07,Present,2020,2,7,4
503,1278,COURSE26,2020-04-13,Present,2020,4,13,0
504,1414,COURSE15,2021-01-31,Absent,2021,1,31,6
505,1103,COURSE33,2024-01-13,Present,2024,1,13,5
506,1008,COURSE41,2021-08-04,Present,2021,8,4,2
507,1248,COURSE17,2022-12-31,Absent,2022,12,31,5
508,1405,COURSE33,2024-10-26,Present,2024,10,26,5
509,1241,COURSE10,2024-07-12,Absent,2024,7,12,4
510,1122,COURSE10,2020-09-08,Present,2020,9,8,1
511,1128,COURSE40,2024-05-23,Present,2024,5,23,3
512,1168,COURSE29,2020-06-30,Present,2020,6,30,1
513,1356,COURSE35,2024-02-12,Absent,2024,2,12,0
514,1480,COURSE44,2020-09-10,Absent,2020,9,10,3
515,1411,COURSE48,2022-02-05,Absent,2022,2,5,5
516,1221,COURSE31,2024-04-23,Absent,2024,4,23,1
517,1409,COURSE26,2021-03-24,Present,2021,3,24,2
518,1352,COURSE35,2020-07-07,Absent,2020,7,7,1
519,1215,COURSE12,2022-08-06,Absent,2022,8,6,5
520,1185,COURSE13,2020-10-10,Present,2020,10,10,5
521,1411,COURSE20,2024-12-08,Present,2024,12,8,6
522,1384,COURSE41,2024-12-29,Absent,2024,12,29,6
523,1292,COURSE13,2020-04-21,Absent,2020,4,21,1
524,1405,COURSE41,2023-09-10,Absent,2023,9,10,6
525,1333,COURSE39,2022-11-05,Present,2022,11,5,5
526,1436,COURSE16,2020-08-28,Present,2020,8,28,4
527,1420,COURSE46,2023-03-26,Present,2023,3,26,6
528,1469,COURSE4,2024-09-29,Present,2024,9,29,6
529,1056,COURSE30,2022-05-04,Present,2022,5,4,2
530,1237,COURSE3,2021-01-24,Present,2021,1,24,6
531,1069,COURSE47,2024-03-22,Absent,2024,3,22,4
532,1291,COURSE39,2023-12-30,Present,2023,12,30,5
533,1181,COURSE39,2023-07-25,Absent,2023,7,25,1
534,1200,COURSE13,2020-05-17,Absent,2020,5,17,6
535,1443,COURSE45,2024-02-02,Absent,2024,2,2,4
536,1318,COURSE17,2024-12-30,Absent,2024,12,30,0
537,1384,COURSE8,2020-10-17,Absent,2020,10,17,5
538,1224,COURSE7,2021-05-23,Present,2021,5,23,6
539,1303,COURSE28,2023-09-24,Present,2023,9,24,6
540,1095,COURSE50,2024-12-21,Absent,2024,12,21,5
541,1172,COURSE23,2023-08-13,Absent,2023,8,13,6
542,1199,COURSE18,2022-10-14,Absent,2022,10,14,4
543,1190,COURSE1,2022-11-26,Present,2022,11,26,5
544,1353,COURSE39,2022-07-12,Absent,2022,7,12,1
545,1147,COURSE23,2022-05-20,Present,2022,5,20,4
546,1172,COURSE17,2020-10-04,Absent,2020,10,4,6
547,1388,COURSE28,2023-08-20,Absent,2023,8,20,6
548,1430,COURSE5,2022-07-22,Present,2022,7,22,4
549,1408,COURSE18,2024-06-08,Absent,2024,6,8,5
550,1214,COURSE17,2022-06-17,Present,2022,6,17,4
551,1208,COURSE27,2022-10-27,Absent,2022,10,27,3
552,1253,COURSE10,2023-04-08,Present,2023,4,8,5
553,1092,COURSE5,2022-02-09,Absent,2022,2,9,2
554,1073,COURSE28,2022-03-01,Present,2022,3,1,1
555,1323,COURSE22,2021-12-14,Absent,2021,12,14,1
556,1142,COURSE16,2021-02-14,Present,2021,2,14,6
557,1281,COURSE35,2022-02-09,Present,2022,2,9,2
558,1360,COURSE29,2024-08-27,Absent,2024,8,27,1
559,1430,COURSE46,2023-01-11,Present,2023,1,11,2
560,1301,COURSE24,2022-12-27,Absent,2022,12,27,1
561,1066,COURSE29,2023-02-18,Present,2023,2,18,5
562,1001,COURSE39,2023-03-06,Present,2023,3,6,0
563,1392,COURSE19,2020-06-05,Present,2020,6,5,4
564,1469,COURSE45,2020-10-10,Present,2020,10,10,5
565,1036,COURSE5,2022-10-21,Present,2022,10,21,4
566,1228,COURSE29,2023-12-09,Present,2023,12,9,5
567,1193,COURSE30,2022-11-06,Absent,2022,11,6,6
568,1134,COURSE9,2020-02-23,Absent,2020,2,23,6
569,1291,COURSE17,2023-08-30,Present,2023,8,30,2
570,1186,COURSE10,2023-08-12,Absent,2023,8,12,5
571,1094,COURSE25,2020-08-21,Present,2020,8,21,4
572,1059,COURSE6,2022-10-23,Present,2022,10,23,6
573,1137,COURSE47,2021-03-06,Absent,2021,3,6,5
574,1058,COURSE32,2023-02-24,Absent,2023,2,24,4
575,1358,COURSE32,2020-05-04,Present,2020,5,4,0
576,1289,COURSE15,2021-09-09,Absent,2021,9,9,3
577,1382,COURSE4,2022-07-02,Present,2022,7,2,5
578,1029,COURSE8,2023-03-08,Absent,2023,3,8,2
579,1336,COURSE49,2024-07-05,Absent,2024,7,5,4
580,1247,COURSE34,2021-11-05,Absent,2021,11,5,4
581,1040,COURSE13,2023-07-25,Present,2023,7,25,1
582,1077,COURSE39,2022-05-03,Present,2022,5,3,1
583,1003,COURSE7,2020-01-16,Absent,2020,1,16,3
584,1285,COURSE35,2024-10-09,Present,2024,10,9,2
585,1063,COURSE20,2021-12-04,Present,2021,12,4,5
586,1420,COURSE12,2020-12-29,Present,2020,12,29,1
587,1162,COURSE17,2022-08-03,Absent,2022,8,3,2
588,1136,COURSE11,2021-11-13,Present,2021,11,13,5
589,1254,COURSE7,2024-03-18,Present,2024,3,18,0
590,1486,COURSE42,2021-03-05,Absent,2021,3,5,4
591,1220,COURSE34,2020-07-30,Present,2020,7,30,3
592,1418,COURSE25,2024-03-19,Present,2024,3,19,1
593,1340,COURSE2,2021-08-21,Present,2021,8,21,5
594,1334,COURSE47,2023-05-03,Absent,2023,5,3,2
595,1411,COURSE36,2021-11-28,Absent,2021,11,28,6
596,1422,COURSE10,2022-07-27,Absent,2022,7,27,2
597,1058,COURSE3,2024-07-20,Absent,2024,7,20,5
598,1269,COURSE23,2021-09-14,Present,2021,9,14,1
599,1028,COURSE1,2024-06-13,Absent,2024,6,13,3
600,1359,COURSE40,2022-02-28,Absent,2022,2,28,0
601,1206,COURSE18,2024-09-25,Absent,2024,9,25,2
602,1162,COURSE15,2023-02-14,Absent,2023,2,14,1
603,1312,COURSE49,2020-08-04,Present,2020,8,4,1
604,1040,COURSE26,2022-09-03,Present,2022,9,3,5
605,1112,COURSE47,2023-10-06,Absent,2023,10,6,4
606,1425,COURSE27,2021-05-14,Absent,2021,5,14,4
607,1489,COURSE11,2024-04-28,Present,2024,4,28,6
608,1234,COURSE48,2020-08-17,Present,2020,8,17,0
609,1458,COURSE36,2022-02-12,Present,2022,2,12,5
610,1207,COURSE2,2024-10-15,Absent,2024,10,15,1
611,1107,COURSE5,2022-10-25,Present,2022,10,25,1
612,1141,COURSE10,2021-04-20,Present,2021,4,20,1
613,1444,COURSE26,2024-06-16,Present,2024,6,16,6
614,1013,COURSE2,2023-09-12,Absent,2023,9,12,1
615,1087,COURSE26,2023-09-07,Present,2023,9,7,3
616,1475,COURSE31,2020-11-02,Present,2020,11,2,0
617,1369,COURSE49,2021-04-18,Present,2021,4,18,6
618,1482,COURSE33,2020-12-27,Absent,2020,12,27,6
619,1434,COURSE3,2024-08-23,Absent,2024,8,23,4
620,1338,COURSE28,2022-04-29,Present,2022,4,29,4
621,1165,COURSE24,2020-10-12,Absent,2020,10,12,0
622,1168,COURSE50,2023-01-23,Absent,2023,1,23,0
623,1035,COURSE26,2021-04-30,Present,2021,4,30,4
624,1459,COURSE26,2020-11-06,Absent,2020,11,6,4
625,1025,COURSE20,2024-11-07,Absent,2024,11,7,3
626,1383,COURSE42,2024-10-01,Present,2024,10,1,1
627,1261,COURSE35,2022-03-22,Absent,2022,3,22,1
628,1060,COURSE9,2024-09-30,Present,2024,9,30,0
629,1120,COURSE35,2020-06-23,Absent,2020,6,23,1
630,1257,COURSE43,2022-10-22,Absent,2022,10,22,5
631,1106,COURSE12,2024-10-11,Present,2024,10,11,4
632,1436,COURSE40,2021-01-30,Absent,2021,1,30,5
633,1317,COURSE8,2022-04-28,Absent,2022,4,28,3
634,1177,COURSE9,2024-08-25,Absent,2024,8,25,6
635,1200,COURSE28,2021-09-29,Present,2021,9,29,2
636,1315,COURSE21,2020-12-20,Present,2020,12,20,6
637,1254,COURSE9,2023-05-10,Absent,2023,5,10,2
638,1180,COURSE2,2022-04-13,Absent,2022,4,13,2
639,1115,COURSE31,2023-12-26,Present,2023,12,26,1
640,1027,COURSE47,2024-10-02,Present,2024,10,2,2
641,1191,COURSE48,2022-02-14,Absent,2022,2,14,0
642,1391,COURSE44,2024-06-07,Present,2024,6,7,4
643,1194,COURSE36,2023-04-10,Present,2023,4,10,0
644,1228,COURSE19,2022-07-20,Absent,2022,7,20,2
645,1282,COURSE33,2020-02-26,Present,2020,2,26,2
646,1232,COURSE22,2021-03-07,Present,2021,3,7,6
647,1216,COURSE18,2022-06-07,Absent,2022,6,7,1
648,1133,COURSE4,2020-10-23,Absent,2020,10,23,4
649,1312,COURSE40,2024-03-31,Present,2024,3,31,6
650,1002,COURSE14,2020-04-08,Present,2020,4,8,2
651,1106,COURSE9,2022-08-19,Present,2022,8,19,4
652,1220,COURSE3,2022-05-06,Present,2022,5,6,4
653,1223,COURSE14,2023-07-15,Present,2023,7,15,5
654,1196,COURSE33,2021-04-24,Absent,2021,4,24,5
655,1006,COURSE24,2022-02-16,Present,2022,2,16,2
656,1346,COURSE3,2021-07-29,Absent,2021,7,29,3
657,1329,COURSE25,2020-11-30,Absent,2020,11,30,0
658,1008,COURSE26,2024-09-30,Absent,2024,9,30,0
659,1297,COURSE29,2024-06-07,Absent,2024,6,7,4
660,1279,COURSE23,2024-04-13,Absent,2024,4,13,5
661,1326,COURSE43,2023-02-11,Absent,2023,2,11,5
662,1129,COURSE42,2022-03-07,Absent,2022,3,7,0
663,1219,COURSE48,2020-05-14,Present,2020,5,14,3
664,1088,COURSE42,2020-01-26,Absent,2020,1,26,6
665,1421,COURSE45,2024-10-26,Present,2024,10,26,5
666,1341,COURSE14,2022-08-17,Present,2022,8,17,2
667,1375,COURSE1,2023-09-23,Absent,2023,9,23,5
668,1059,COURSE19,2022-03-09,Absent,2022,3,9,2
669,1326,COURSE28,2023-07-13,Absent,2023,7,13,3
670,1276,COURSE27,2024-09-23,Present,2024,9,23,0
671,1204,COURSE16,2020-05-05,Absent,2020,5,5,1
672,1003,COURSE17,2021-05-09,Present,2021,5,9,6
673,1371,COURSE40,2022-03-07,Absent,2022,3,7,0
674,1019,COURSE23,2023-12-13,Present,2023,12,13,2
675,1190,COURSE10,2023-10-22,Absent,2023,10,22,6
676,1388,COURSE16,2020-10-08,Absent,2020,10,8,3
677,1191,COURSE18,2020-06-18,Absent,2020,6,18,3
678,1421,COURSE28,2022-06-06,Absent,2022,6,6,0
679,1284,COURSE18,2024-12-06,Present,2024,12,6,4
680,1261,COURSE24,2024-02-01,Present,2024,2,1,3
681,1296,COURSE12,2022-01-17,Absent,2022,1,17,0
682,1316,COURSE44,2024-02-20,Present,2024,2,20,1
683,1237,COURSE3,2021-03-31,Present,2021,3,31,2
684,1333,COURSE33,2023-06-08,Present,2023,6,8,3
685,1197,COURSE7,2020-08-15,Absent,2020,8,15,5
686,1388,COURSE34,2024-03-08,Absent,2024,3,8,4
687,1438,COURSE24,2023-07-14,Absent,2023,7,14,4
688,1401,COURSE31,2023-03-30,Present,2023,3,30,3
689,1145,COURSE17,2024-09-18,Present,2024,9,18,2
690,1492,COURSE47,2021-09-21,Present,2021,9,21,1
691,1473,COURSE5,2024-03-29,Absent,2024,3,29,4
692,1073,COURSE47,2021-01-17,Present,2021,1,17,6
693,1126,COURSE9,2022-10-15,Present,2022,10,15,5
694,1420,COURSE3,2020-06-06,Absent,2020,6,6,5
695,1200,COURSE16,2023-06-07,Absent,2023,6,7,2
696,1103,COURSE9,2022-08-02,Absent,2022,8,2,1
697,1150,COURSE36,2023-08-28,Absent,2023,8,28,0
698,1497,COURSE16,2021-02-06,Present,2021,2,6,5
699,1265,COURSE37,2020-01-18,Absent,2020,1,18,5
700,1195,COURSE3,2022-02-09,Present,2022,2,9,2
701,1090,COURSE37,2020-07-19,Present,2020,7,19,6
702,1087,COURSE6,2024-02-02,Absent,2024,2,2,4
703,1241,COURSE35,2022-05-25,Absent,2022,5,25,2
704,1461,COURSE20,2023-09-26,Absent,2023,9,26,1
705,1370,COURSE17,2024-05-24,Absent,2024,5,24,4
706,1042,COURSE25,2024-08-06,Present,2024,8,6,1
707,1426,COURSE19,2020-12-10,Present,2020,12,10,3
708,1138,COURSE32,2022-01-26,Present,2022,1,26,2
709,1227,COURSE28,2020-09-09,Present,2020,9,9,2
710,1416,COURSE23,2020-02-14,Present,2020,2,14,4
711,1057,COURSE47,2024-12-24,Absent,2024,12,24,1
712,1400,COURSE7,2021-07-24,Absent,2021,7,24,5
713,1322,COURSE22,2021-09-01,Absent,2021,9,1,2
714,1428,COURSE6,2024-10-28,Absent,2024,10,28,0
715,1117,COURSE5,2024-06-02,Present,2024,6,2,6
716,1297,COURSE1,2024-03-14,Absent,2024,3,14,3
717,1089,COURSE20,2024-10-05,Absent,2024,10,5,5
718,1394,COURSE2,2024-10-22,Absent,2024,10,22,1
719,1202,COURSE28,2023-04-30,Present,2023,4,30,6
720,1187,COURSE46,2021-01-20,Present,2021,1,20,2
721,1217,COURSE42,2021-03-19,Present,2021,3,19,4
722,1196,COURSE2,2020-05-03,Present,2020,5,3,6
723,1227,COURSE16,2021-11-29,Absent,2021,11,29,0
724,1479,COURSE46,2021-10-15,Absent,2021,10,15,4
725,1389,COURSE6,2024-09-10,Absent,2024,9,10,1
726,1136,COURSE2,2023-09-01,Present,2023,9,1,4
727,1036,COURSE29,2020-10-03,Absent,2020,10,3,5
728,1259,COURSE38,2021-02-08,Present,2021,2,8,0
729,1197,COURSE33,2022-07-18,Present,2022,7,18,0
730,1035,COURSE21,2024-12-23,Present,2024,12,23,0
731,1050,COURSE11,2021-05-26,Present,2021,5,26,2
732,1042,COURSE17,2020-10-19,Absent,2020,10,19,0
733,1271,COURSE2,2023-04-07,Present,2023,4,7,4
734,1002,COURSE24,2020-01-17,Present,2020,1,17,4
735,1356,COURSE39,2022-10-15,Absent,2022,10,15,5
736,1132,COURSE31,2021-12-30,Absent,2021,12,30,3
737,1147,COURSE3,2022-06-14,Absent,2022,6,14,1
738,1414,COURSE40,2021-06-11,Present,2021,6,11,4
739,1101,COURSE26,2024-09-18,Present,2024,9,18,2
740,1297,COURSE7,2024-09-24,Present,2024,9,24,1
741,1408,COURSE35,2024-12-24,Present,2024,12,24,1
742,1293,COURSE32,2022-07-25,Absent,2022,7,25,0
743,1448,COURSE24,2021-12-15,Absent,2021,12,15,2
744,1485,COURSE19,2021-07-05,Absent,2021,7,5,0
745,1395,COURSE9,2022-06-23,Absent,2022,6,23,3
746,1215,COURSE3,2022-12-25,Present,2022,12,25,6
747,1492,COURSE2,2022-07-23,Present,2022,7,23,5
748,1456,COURSE31,2021-07-26,Absent,2021,7,26,0
749,1238,COURSE12,2023-01-06,Absent,2023,1,6,4
750,1031,COURSE26,2023-01-25,Present,2023,1,25,2
751,1386,COURSE46,2023-11-09,Present,2023,11,9,3
752,1107,COURSE48,2024-11-05,Present,2024,11,5,1
753,1400,COURSE46,2024-04-06,Present,2024,4,6,5
754,1211,COURSE21,2023-02-28,Absent,2023,2,28,1
755,1086,COURSE29,2021-07-10,Absent,2021,7,10,5
756,1248,COURSE30,2022-07-20,Present,2022,7,20,2
757,1224,COURSE30,2023-04-15,Absent,2023,4,15,5
758,1314,COURSE34,2022-12-13,Absent,2022,12,13,1
759,1273,COURSE22,2023-09-19,Present,2023,9,19,1
760,1086,COURSE22,2022-11-04,Absent,2022,11,4,4
761,1109,COURSE45,2024-03-23,Absent,2024,3,23,5
762,1047,COURSE45,2024-08-09,Present,2024,8,9,4
763,1265,COURSE32,2024-11-26,Absent,2024,11,26,1
764,1070,COURSE46,2022-11-03,Absent,2022,11,3,3
765,1139,COURSE42,2021-06-28,Present,2021,6,28,0
766,1360,COURSE22,2022-09-20,Absent,2022,9,20,1
767,1007,COURSE41,2023-12-01,Present,2023,12,1,4
768,1260,COURSE16,2020-05-02,Absent,2020,5,2,5
769,1394,COURSE39,2021-06-11,Absent,2021,6,11,4
770,1160,COURSE18,2024-11-30,Absent,2024,11,30,5
771,1106,COURSE36,2020-06-27,Present,2020,6,27,5
772,1416,COURSE19,2022-10-26,Absent,2022,10,26,2
773,1103,COURSE4,2024-01-12,Present,2024,1,12,4
774,1301,COURSE8,2020-06-24,Absent,2020,6,24,2
775,1275,COURSE8,2022-03-25,Present,2022,3,25,4
776,1080,COURSE4,2024-01-13,Absent,2024,1,13,5
777,1157,COURSE3,2021-07-14,Absent,2021,7,14,2
778,1012,COURSE9,2020-04-02,Absent,2020,4,2,3
779,1388,COURSE17,2021-12-03,Absent,2021,12,3,4
780,1472,COURSE22,2022-09-08,Absent,2022,9,8,3
781,1176,COURSE41,2024-11-09,Absent,2024,11,9,5
782,1139,COURSE47,2024-06-05,Present,2024,6,5,2
783,1066,COURSE41,2021-08-07,Absent,2021,8,7,5
784,1070,COURSE27,2021-04-28,Absent,2021,4,28,2
785,1126,COURSE27,2020-01-27,Present,2020,1,27,0
786,1393,COURSE7,2024-02-10,Present,2024,2,10,5
787,1406,COURSE6,2021-09-29,Present,2021,9,29,2
788,1401,COURSE46,2022-07-08,Present,2022,7,8,4
789,1416,COURSE19,2021-12-25,Present,2021,12,25,5
790,1221,COURSE49,2024-04-29,Present,2024,4,29,0
791,1134,COURSE8,2022-06-29,Absent,2022,6,29,2
792,1278,COURSE20,2021-07-08,Absent,2021,7,8,3
793,1003,COURSE2,2024-05-15,Present,2024,5,15,2
794,1428,COURSE48,2023-09-20,Absent,2023,9,20,2
795,1272,COURSE27,2020-04-24,Present,2020,4,24,4
796,1355,COURSE37,2023-07-25,Present,2023,7,25,1
797,1086,COURSE11,2021-08-14,Present,2021,8,14,5
798,1230,COURSE29,2022-06-29,Present,2022,6,29,2
799,1378,COURSE46,2022-11-11,Absent,2022,11,11,4
800,1056,COURSE9,2024-03-16,Absent,2024,3,16,5
801,1323,COURSE31,2021-10-24,Absent,2021,10,24,6
802,1025,COURSE36,2023-02-04,Absent,2023,2,4,5
803,1414,COURSE1,2023-05-24,Absent,2023,5,24,2
804,1431,COURSE49,2021-11-17,Absent,2021,11,17,2
805,1246,COURSE1,2020-10-16,Absent,2020,10,16,4
806,1260,COURSE44,2023-09-04,Absent,2023,9,4,0
807,1208,COURSE15,2024-03-05,Present,2024,3,5,1
808,1497,COURSE14,2020-04-11,Present,2020,4,11,5
809,1275,COURSE36,2024-06-20,Present,2024,6,20,3
810,1416,COURSE33,2021-09-23,Present,2021,9,23,3
811,1248,COURSE44,2021-08-12,Absent,2021,8,12,3
812,1433,COURSE11,2023-09-23,Absent,2023,9,23,5
813,1270,COURSE42,2024-01-20,Absent,2024,1,20,5
814,1327,COURSE40,2023-06-23,Present,2023,6,23,4
815,1044,COURSE10,2023-02-10,Absent,2023,2,10,4
816,1151,COURSE12,2022-01-31,Present,2022,1,31,0
817,1431,COURSE8,2023-07-24,Absent,2023,7,24,0
818,1436,COURSE12,2020-07-15,Present,2020,7,15,2
819,1309,COURSE2,2020-05-03,Present,2020,5,3,6
820,1282,COURSE20,2023-01-16,Present,2023,1,16,0
821,1426,COURSE28,2021-05-10,Absent,2021,5,10,0
822,1329,COURSE36,2024-08-30,Present,2024,8,30,4
823,1483,COURSE1,2022-12-06,Present,2022,12,6,1
824,1191,COURSE2,2022-07-18,Present,2022,7,18,0
825,1462,COURSE48,2023-02-27,Absent,2023,2,27,0
826,1356,COURSE49,2024-01-03,Absent,2024,1,3,2
827,1125,COURSE5,2023-12-27,Present,2023,12,27,2
828,1285,COURSE34,2022-02-01,Absent,2022,2,1,1
829,1195,COURSE4,2022-12-21,Absent,2022,12,21,2
830,1075,COURSE22,2023-03-23,Present,2023,3,23,3
831,1396,COURSE48,2024-09-06,Present,2024,9,6,4
832,1050,COURSE38,2023-07-12,Present,2023,7,12,2
833,1267,COURSE10,2023-08-22,Present,2023,8,22,1
834,1220,COURSE7,2020-06-25,Present,2020,6,25,3
835,1042,COURSE42,2024-09-04,Present,2024,9,4,2
836,1373,COURSE3,2023-05-02,Present,2023,5,2,1
837,1188,COURSE8,2023-08-03,Present,2023,8,3,3
838,1010,COURSE4,2024-12-20,Absent,2024,12,20,4
839,1376,COURSE6,2021-03-02,Absent,2021,3,2,1
840,1477,COURSE44,2020-06-04,Absent,2020,6,4,3
841,1237,COURSE34,2021-12-08,Absent,2021,12,8,2
842,1178,COURSE27,2020-09-04,Present,2020,9,4,4
843,1160,COURSE24,2020-12-08,Absent,2020,12,8,1
844,1231,COURSE6,2020-11-26,Absent,2020,11,26,3
845,1267,COURSE11,2020-09-22,Absent,2020,9,22,1
846,1325,COURSE39,2020-04-21,Absent,2020,4,21,1
847,1332,COURSE50,2021-04-13,Absent,2021,4,13,1
848,1005,COURSE18,2022-03-29,Present,2022,3,29,1
849,1441,COURSE2,2023-08-08,Absent,2023,8,8,1
850,1073,COURSE47,2021-03-01,Present,2021,3,1,0
851,1181,COURSE7,2023-09-10,Present,2023,9,10,6
852,1470,COURSE29,2021-02-04,Absent,2021,2,4,3
853,1261,COURSE7,2022-12-26,Present,2022,12,26,0
854,1369,COURSE48,2022-04-13,Present,2022,4,13,2
855,1095,COURSE25,2024-10-22,Present,2024,10,22,1
856,1038,COURSE6,2022-06-29,Absent,2022,6,29,2
857,1128,COURSE41,2022-09-25,Absent,2022,9,25,6
858,1030,COURSE45,2023-08-11,Absent,2023,8,11,4
859,1124,COURSE5,2020-09-28,Absent,2020,9,28,0
860,1234,COURSE36,2021-08-30,Absent,2021,8,30,0
861,1201,COURSE17,2023-09-29,Present,2023,9,29,4
862,1323,COURSE6,2020-10-29,Absent,2020,10,29,3
863,1022,COURSE14,2021-10-02,Present,2021,10,2,5
864,1094,COURSE8,2023-04-25,Absent,2023,4,25,1
865,1375,COURSE31,2023-11-21,Present,2023,11,21,1
866,1331,COURSE45,2023-12-25,Absent,2023,12,25,0
867,1490,COURSE34,2022-10-25,Absent,2022,10,25,1
868,1412,COURSE3,2024-07-08,Present,2024,7,8,0
869,1377,COURSE12,2024-03-19,Absent,2024,3,19,1
870,1129,COURSE14,2020-08-19,Absent,2020,8,19,2
871,1492,COURSE6,2023-02-23,Present,2023,2,23,3
872,1100,COURSE46,2021-01-30,Present,2021,1,30,5
873,1020,COURSE33,2021-05-03,Present,2021,5,3,0
874,1473,COURSE37,2021-06-13,Present,2021,6,13,6
875,1148,COURSE38,2024-02-08,Absent,2024,2,8,3
876,1169,COURSE18,2021-05-20,Present,2021,5,20,3
877,1274,COURSE17,2021-10-17,Absent,2021,10,17,6
878,1122,COURSE8,2023-07-07,Absent,2023,7,7,4
879,1373,COURSE40,2024-08-31,Present,2024,8,31,5
880,1021,COURSE37,2022-12-16,Absent,2022,12,16,4
881,1499,COURSE13,2022-01-07,Absent,2022,1,7,4
882,1320,COURSE32,2022-09-03,Absent,2022,9,3,5
883,1458,COURSE15,2022-03-23,Absent,2022,3,23,2
884,1008,COURSE37,2022-01-09,Present,2022,1,9,6
885,1217,COURSE12,2022-09-14,Present,2022,9,14,2
886,1308,COURSE47,2024-09-22,Absent,2024,9,22,6
887,1064,COURSE29,2021-12-30,Absent,2021,12,30,3
888,1033,COURSE33,2021-03-04,Present,2021,3,4,3
889,1086,COURSE43,2024-02-15,Present,2024,2,15,3
890,1235,COURSE26,2023-08-30,Present,2023,8,30,2
891,1257,COURSE17,2023-07-19,Absent,2023,7,19,2
892,1174,COURSE23,2022-05-07,Absent,2022,5,7,5
893,1026,COURSE6,2020-12-07,Present,2020,12,7,0
894,1178,COURSE43,2020-08-20,Present,2020,8,20,3
895,1389,COURSE50,2023-10-07,Present,2023,10,7,5
896,1153,COURSE33,2022-02-15,Absent,2022,2,15,1
897,1405,COURSE4,2022-03-06,Absent,2022,3,6,6
898,1420,COURSE42,2022-06-06,Absent,2022,6,6,0
899,1478,COURSE46,2023-02-02,Present,2023,2,2,3
900,1200,COURSE44,2023-02-18,Absent,2023,2,18,5
901,1319,COURSE17,2023-11-20,Absent,2023,11,20,0
902,1258,COURSE22,2020-12-27,Present,2020,12,27,6
903,1092,COURSE6,2021-01-11,Present,2021,1,11,0
904,1303,COURSE34,2021-01-26,Absent,2021,1,26,1
905,1453,COURSE34,2020-11-27,Absent,2020,11,27,4
906,1116,COURSE45,2022-05-06,Present,2022,5,6,4
907,1428,COURSE38,2022-04-12,Present,2022,4,12,1
908,1110,COURSE2,2020-03-02,Present,2020,3,2,0
909,1468,COURSE41,2021-02-08,Present,2021,2,8,0
910,1453,COURSE43,2021-07-11,Absent,2021,7,11,6
911,1311,COURSE17,2023-09-18,Absent,2023,9,18,0
